"Mid","Aid"
"1975","16375"
"8770","16375"
"6191","16375"
"4399","16375"
"7047","16375"
"1817","16375"
"2595","16375"
"4843","16375"
"6828","16375"
"8220","16375"
"6052","16375"
"8770","32779"
"8770","22783"
"5927","22783"
"8770","12953"
"8770","23775"
"8770","62432"
"8770","43006"
"6925","38931"
"6925","20092"
"6925","86613"
"6925","44416"
"4173","36264"
"4173","42683"
"4173","50436"
"1627","49511"
"2353","49511"
"4173","49511"
"7233","49511"
"5421","85790"
"5421","58995"
"5421","12162"
"3867","52121"
"3867","72486"
"3867","61696"
"3867","10510"
"3867","87866"
"3867","46756"
"3867","78002"
"3867","13484"
"2023","99401"
"2023","99738"
"2023","19521"
"2023","87931"
"2023","68330"
"2023","74497"
"2023","13950"
"2023","24316"
"2023","59665"
"2023","87802"
"6257","57625"
"6257","99591"
"6257","21027"
"8325","84580"
"8325","10596"
"8325","98258"
"8325","17241"
"8325","39947"
"8325","61799"
"4653","76160"
"4653","13983"
"4653","29789"
"4653","35091"
"2768","35091"
"4653","46599"
"4653","16525"
"4653","94163"
"4653","15768"
"2732","42405"
"5536","13386"
"9610","13386"
"5536","12131"
"5536","95410"
"5536","69430"
"5536","18441"
"8123","18441"
"3522","18441"
"5221","18441"
"5536","79815"
"5536","29851"
"7733","92109"
"7733","72393"
"7733","27394"
"7733","81161"
"7733","74374"
"2768","74374"
"7733","46953"
"7733","70001"
"7733","68453"
"7733","23282"
"7733","46989"
"7733","20565"
"4796","20565"
"7733","66762"
"6576","75039"
"6576","13595"
"6576","94106"
"6576","89620"
"6576","78333"
"6576","69263"
"6529","60185"
"6529","53395"
"4639","53395"
"6529","19492"
"6529","71765"
"3300","94795"
"3300","26818"
"4212","26818"
"3300","87196"
"3300","41471"
"3300","19419"
"3300","44643"
"3300","98975"
"3300","40258"
"6263","13763"
"6263","45554"
"6263","41069"
"6263","26984"
"6263","98859"
"6263","51622"
"6263","85696"
"6263","27840"
"5665","64960"
"5665","59913"
"5665","72331"
"7307","72331"
"5665","78219"
"9002","78219"
"4337","55852"
"4337","53559"
"4337","50879"
"4337","93570"
"9143","81315"
"1662","74911"
"1662","95250"
"1662","23480"
"5946","23480"
"1662","99655"
"1662","39924"
"3944","79342"
"3944","97367"
"3944","72551"
"3944","35019"
"3944","63756"
"3944","27199"
"3944","63813"
"3944","71974"
"3944","85201"
"6581","21614"
"6581","65548"
"6205","65548"
"2525","49676"
"2525","89317"
"2525","57152"
"9006","57152"
"4963","57152"
"2525","75598"
"2525","68272"
"2525","97111"
"2525","17222"
"3876","92652"
"3876","51915"
"3876","41698"
"3876","48640"
"3876","69868"
"3876","38407"
"2471","79238"
"2471","48741"
"2471","26957"
"2471","33092"
"2471","51655"
"5042","69921"
"9107","69921"
"5042","82600"
"8952","82600"
"5042","54141"
"5042","51135"
"8248","51135"
"4729","51135"
"5042","48036"
"9551","48036"
"5108","90530"
"5108","83124"
"4197","83124"
"5108","56175"
"5108","34096"
"8443","10722"
"8443","36726"
"8443","87139"
"8443","51011"
"8443","81297"
"2834","81297"
"8655","25638"
"9825","25638"
"8655","98279"
"8655","26545"
"8655","85744"
"8655","28299"
"8655","90740"
"8655","91187"
"6072","43035"
"6072","58640"
"6072","70031"
"6072","39024"
"6072","18151"
"6072","22591"
"6072","87111"
"4664","91690"
"4664","56839"
"4123","56839"
"4664","70499"
"4664","95685"
"6544","41860"
"6544","59382"
"3823","34441"
"8592","34441"
"3823","67206"
"3823","12306"
"3076","99110"
"3076","64619"
"5145","16838"
"5145","44154"
"5145","59921"
"5145","20674"
"5145","54024"
"5145","81459"
"9238","48693"
"9238","48251"
"9238","41666"
"9238","97699"
"9238","84301"
"9238","81407"
"9238","89938"
"9238","87914"
"9238","69492"
"3144","86899"
"3144","69495"
"5074","30637"
"5652","30637"
"5074","58882"
"5074","50809"
"8278","76850"
"8278","31663"
"8278","56495"
"8278","85412"
"8278","64509"
"8278","16616"
"8278","86982"
"1876","42772"
"1876","55252"
"1876","44717"
"1876","53050"
"1876","84224"
"1876","82979"
"1876","82635"
"1876","75908"
"1787","51239"
"7039","51239"
"1616","51239"
"2305","51239"
"1787","87158"
"1897","87158"
"7711","87158"
"2048","87158"
"1787","54328"
"1787","33257"
"3272","91760"
"3272","52382"
"3272","68866"
"3272","74383"
"4818","74383"
"3272","31668"
"3344","49913"
"1897","82572"
"5927","82572"
"9280","82572"
"3087","82572"
"4627","82572"
"1897","99915"
"9563","19297"
"9563","80091"
"9563","37084"
"9563","10601"
"9563","81344"
"9563","57352"
"9563","31195"
"9563","77845"
"1545","99449"
"1545","29792"
"1545","34214"
"7416","97128"
"7416","96852"
"7416","73430"
"7416","44278"
"7416","83287"
"8935","55570"
"8935","70977"
"8935","55418"
"8935","37681"
"8935","32015"
"8935","92426"
"2225","37732"
"2225","25578"
"2225","47412"
"2225","67731"
"2225","70102"
"2225","85800"
"2225","99420"
"2225","23387"
"7875","89310"
"3288","89310"
"2225","89310"
"4224","16798"
"4224","70770"
"3331","70770"
"1633","70770"
"4224","55429"
"4224","76502"
"7044","76502"
"7159","88436"
"9825","79454"
"5787","79454"
"9690","79454"
"9825","57432"
"9825","27167"
"9825","64874"
"9825","60028"
"3352","60028"
"9825","23868"
"8609","86991"
"8609","20605"
"6776","20605"
"8609","44967"
"8609","39165"
"9719","39165"
"8609","66433"
"8609","49763"
"8609","66888"
"8609","21769"
"8609","66897"
"8609","86869"
"6566","86869"
"8021","86869"
"8609","23343"
"2522","22929"
"8342","39806"
"5308","39806"
"8342","37112"
"5167","37112"
"8342","94521"
"9470","94521"
"8342","61347"
"7902","31784"
"7902","88560"
"8994","88560"
"7902","90180"
"7902","67603"
"7902","72806"
"7237","72806"
"7902","61173"
"7902","40072"
"7902","21938"
"7902","72567"
"7902","16424"
"7902","41320"
"7902","37994"
"7902","74530"
"7902","12579"
"7902","87783"
"7902","40820"
"7902","53783"
"7902","50634"
"7902","56880"
"7902","95619"
"7902","20583"
"7902","95322"
"6961","95322"
"4195","95322"
"7902","70629"
"7902","22419"
"7902","39314"
"2663","39314"
"7902","30812"
"7902","19052"
"7902","48207"
"7902","76879"
"7902","67179"
"7902","66601"
"1659","91522"
"1659","65100"
"1659","10976"
"5453","23021"
"7057","23021"
"5453","86002"
"5453","51484"
"5453","52868"
"8035","59038"
"8035","23215"
"8035","49577"
"8035","91297"
"8035","98164"
"8035","51607"
"8035","49224"
"8035","83181"
"2231","88892"
"2231","47011"
"2231","40436"
"2231","10640"
"2231","88721"
"2231","19288"
"7318","44106"
"2424","44106"
"2803","44106"
"8790","44106"
"3856","44106"
"7318","58501"
"3447","58501"
"7318","44881"
"7318","16847"
"5976","53487"
"5976","39557"
"5976","66646"
"5976","23100"
"5976","96443"
"5976","65296"
"5976","81976"
"1863","33832"
"1863","36509"
"1863","86432"
"5412","86432"
"7311","86432"
"1863","97877"
"1863","98937"
"1863","59682"
"1863","94326"
"8892","46304"
"6367","19649"
"6367","45193"
"6367","31100"
"6367","69101"
"6367","87562"
"6367","20571"
"6367","75202"
"6367","89526"
"6367","99609"
"6367","62300"
"6367","56973"
"6367","54320"
"6367","18511"
"6367","58193"
"2905","89653"
"2905","63046"
"2905","25555"
"4343","36294"
"4343","29910"
"4343","77063"
"4343","55907"
"4343","58498"
"4343","17440"
"4343","61542"
"1782","95197"
"1782","77952"
"1782","33184"
"6293","82863"
"7232","82863"
"6293","14577"
"6293","25666"
"6293","58357"
"9379","27620"
"9379","31732"
"7610","31732"
"9379","40584"
"9379","37476"
"9379","59352"
"9379","97810"
"6191","97810"
"9631","97810"
"9379","94117"
"9379","60916"
"8885","60916"
"2774","30596"
"2309","30596"
"3836","30596"
"2774","41653"
"5555","41653"
"2774","81274"
"2774","33870"
"9305","80395"
"9305","63532"
"9305","37488"
"4172","37488"
"9305","24672"
"9305","60120"
"1832","42949"
"6416","42949"
"1832","81874"
"3970","81874"
"3223","81874"
"4174","81874"
"1832","81186"
"1832","54002"
"5316","24249"
"5316","72273"
"5316","80231"
"5316","68781"
"5316","28909"
"8300","91932"
"8300","49326"
"8300","81598"
"8300","26242"
"8300","80624"
"8300","12003"
"8300","49539"
"8300","13777"
"2098","93311"
"8601","93311"
"2098","85491"
"7511","85491"
"2098","54854"
"6566","27861"
"6566","41341"
"5282","41341"
"6566","78992"
"6566","91677"
"6566","46237"
"6566","58592"
"6566","40341"
"6566","89701"
"9226","43795"
"3249","43795"
"9226","10442"
"4494","10442"
"7430","10442"
"2325","10442"
"3349","10442"
"9226","95116"
"9226","17458"
"9226","91704"
"4494","56528"
"4494","77316"
"4494","85697"
"2807","85697"
"4494","44964"
"4494","37573"
"4494","57065"
"4494","99210"
"6191","94979"
"6191","24496"
"6191","49088"
"6191","40463"
"6191","68142"
"1891","34259"
"1891","14847"
"1891","87437"
"7175","87437"
"1891","16972"
"2167","16972"
"1891","55666"
"2994","55666"
"1908","55666"
"5787","99154"
"5787","50619"
"5787","22807"
"5787","46507"
"4938","46507"
"5787","31947"
"7832","59837"
"9527","59837"
"3687","59837"
"9609","59837"
"7832","86093"
"9527","86093"
"3687","86093"
"7423","86093"
"6760","86093"
"7832","81475"
"9527","81475"
"3687","81475"
"7832","20198"
"9527","20198"
"3687","20198"
"7832","42098"
"7832","16835"
"3687","16835"
"7832","79076"
"9527","79076"
"3687","79076"
"7832","39949"
"9527","39949"
"3687","39949"
"7832","67015"
"9527","67015"
"3687","67015"
"9527","21681"
"3687","24335"
"5638","24335"
"3687","15224"
"3687","51970"
"2017","51970"
"5308","98546"
"5308","96813"
"5308","13674"
"5308","54170"
"3225","78631"
"3225","20896"
"3225","21125"
"3225","62343"
"3225","92247"
"2657","47884"
"2657","66639"
"2657","61406"
"2657","73125"
"2227","64129"
"2227","12177"
"2227","22649"
"6265","36449"
"6265","10870"
"4533","10870"
"1879","10870"
"3397","14932"
"8356","14932"
"5927","14932"
"3397","77833"
"3397","91730"
"8291","91730"
"3397","40707"
"7329","62366"
"7329","83422"
"7329","19424"
"7329","22560"
"3970","28273"
"3970","59036"
"5002","59036"
"6114","59036"
"3970","47327"
"3053","47327"
"2598","67692"
"2598","75185"
"2598","36568"
"2598","64389"
"2598","65320"
"2598","45651"
"2598","19240"
"9063","19240"
"3512","20010"
"3512","70917"
"3512","52285"
"3512","72165"
"3512","25452"
"7817","25452"
"3512","40945"
"6760","40945"
"5343","40945"
"3512","30108"
"3352","56837"
"2026","56837"
"3352","42899"
"9897","42899"
"3352","47996"
"7638","50096"
"7638","45267"
"7772","45267"
"7638","46501"
"7638","53520"
"7638","30479"
"7037","83641"
"8003","83641"
"4118","83641"
"6168","83641"
"6608","83641"
"2973","83641"
"7037","71269"
"7037","84832"
"7037","61584"
"7037","43592"
"8003","43592"
"5427","43592"
"9167","43592"
"2365","43592"
"8003","51411"
"8003","58905"
"8003","13277"
"3601","49328"
"3601","91414"
"3601","87314"
"7711","87314"
"8458","87314"
"3601","96185"
"3601","51100"
"5993","35796"
"4923","35796"
"5993","63686"
"7646","31070"
"7646","22161"
"7646","29055"
"7646","98716"
"7646","17128"
"7646","17462"
"7646","52596"
"4137","38414"
"4137","52149"
"4471","52149"
"4819","52149"
"4137","84450"
"2405","97207"
"2405","81056"
"5375","87865"
"5375","11412"
"3791","11412"
"5375","26000"
"5375","71270"
"2696","71270"
"7680","71270"
"5375","61775"
"9370","81983"
"5223","81983"
"1794","81983"
"9370","96802"
"7816","96851"
"7816","35058"
"7816","45096"
"6152","45096"
"7816","25918"
"7816","96157"
"7816","37116"
"2692","37116"
"2153","37116"
"8881","37116"
"3620","37116"
"4702","61559"
"2374","61559"
"4702","71792"
"4702","15938"
"4702","69531"
"4702","44382"
"3712","19863"
"3712","27948"
"3712","55923"
"8614","55923"
"5808","55923"
"3712","98437"
"3712","84284"
"8387","65927"
"7039","65927"
"8387","35400"
"8387","72321"
"8387","32432"
"8387","65931"
"7817","82668"
"2205","82668"
"4928","82668"
"7817","35969"
"7817","30895"
"7817","11387"
"7817","83265"
"7817","32999"
"2205","32999"
"7817","53728"
"5168","10204"
"5168","58517"
"5168","63155"
"5168","18513"
"5168","58116"
"2575","57865"
"2575","90091"
"1955","90091"
"2575","79401"
"2575","72166"
"2575","35486"
"2575","91913"
"2575","26842"
"8413","30718"
"8413","10934"
"7175","10934"
"8413","17573"
"4289","62989"
"5986","62989"
"4289","74854"
"4289","41327"
"4289","49672"
"4289","17882"
"5986","17882"
"2987","70619"
"2987","47174"
"2987","49959"
"2987","37300"
"2987","97768"
"2987","90443"
"7430","51335"
"7430","60706"
"7430","27730"
"7430","65543"
"3452","83011"
"3452","28919"
"3452","24718"
"8572","24718"
"3452","97198"
"3452","94901"
"3452","13071"
"3452","40437"
"6722","40437"
"3452","31098"
"3452","47023"
"4938","62593"
"4938","61225"
"4938","79528"
"4938","40738"
"3522","40738"
"4938","84716"
"4938","29175"
"4938","80930"
"2372","80930"
"4043","80930"
"3896","23145"
"3896","24399"
"2325","24399"
"3896","53815"
"3896","11495"
"5805","11495"
"8885","11495"
"8551","11495"
"3896","78136"
"3896","61498"
"3896","58585"
"3896","91146"
"3896","66821"
"4533","25565"
"5550","25565"
"6427","25565"
"4533","27436"
"4533","24991"
"4533","71263"
"4533","97531"
"1955","81526"
"4746","81526"
"1955","98282"
"2994","98282"
"1955","84567"
"1955","99266"
"1955","56731"
"1955","23166"
"1955","99960"
"1955","11332"
"5002","92571"
"4129","92571"
"5002","32774"
"5002","35746"
"5002","11606"
"5002","17658"
"7711","97344"
"1858","97344"
"3236","97344"
"7711","69652"
"7711","83468"
"3111","83468"
"7711","22850"
"7711","26871"
"5929","74910"
"5929","57083"
"5929","39819"
"5929","89403"
"5929","53578"
"5234","53578"
"5929","17588"
"4718","34418"
"8916","34418"
"4718","12584"
"8916","12584"
"4718","37274"
"8916","37274"
"2521","91120"
"5593","91120"
"2521","11050"
"4733","11050"
"2521","39675"
"2521","53973"
"2521","98736"
"2521","25634"
"4603","49543"
"4603","49359"
"4603","65392"
"4603","66399"
"7392","66399"
"4603","98754"
"7392","98754"
"4603","18803"
"4603","10521"
"7392","10521"
"1639","10521"
"4603","32733"
"4603","84988"
"7849","84988"
"4603","12512"
"7392","43906"
"7392","94384"
"7392","42457"
"7392","73601"
"7392","58334"
"9087","29274"
"7417","29274"
"9087","42244"
"1879","42244"
"9087","31487"
"9087","24745"
"9087","28533"
"9087","44958"
"2167","44092"
"2167","50781"
"2167","92968"
"5557","92968"
"9569","92968"
"3866","67550"
"3866","20038"
"3866","46429"
"3866","33694"
"3866","85385"
"7772","86997"
"7772","32732"
"7772","67902"
"7772","69787"
"2295","34829"
"2295","73591"
"2295","61695"
"2295","50198"
"2295","24036"
"2295","66152"
"4136","50870"
"4136","44531"
"4136","75048"
"4136","43924"
"6543","43924"
"5550","43924"
"4136","40224"
"4846","40224"
"6961","40224"
"7680","40224"
"7029","23936"
"7029","30070"
"7029","76295"
"7029","91614"
"2994","27889"
"2994","63832"
"2994","55715"
"2994","59492"
"6298","28647"
"6298","35397"
"7469","90750"
"5412","90750"
"7469","41991"
"5412","41991"
"7469","52805"
"5412","52805"
"7790","18535"
"7790","54195"
"7790","33174"
"7790","67050"
"8659","59390"
"2629","59390"
"8659","65771"
"2629","65771"
"8659","87930"
"2629","87930"
"8659","91990"
"8659","35316"
"2629","24031"
"2629","82360"
"2629","46052"
"4846","88515"
"4846","51432"
"4846","31573"
"4846","87776"
"4846","70281"
"5283","70281"
"7108","75112"
"7108","46251"
"7108","45984"
"7108","96083"
"7108","81432"
"7108","67661"
"5557","46868"
"5557","74319"
"5557","56251"
"5557","99577"
"1633","99577"
"4928","99577"
"5557","10719"
"5557","23113"
"5557","51657"
"2848","51938"
"5927","51938"
"2848","91715"
"2848","35080"
"3971","38730"
"8153","38730"
"3971","22790"
"3971","40490"
"3971","92615"
"3971","73349"
"9799","73349"
"3971","26751"
"9799","26751"
"3971","24302"
"9799","24302"
"3971","10620"
"3971","40753"
"3971","59114"
"8153","81771"
"8153","58510"
"8153","83867"
"8153","20531"
"8153","22156"
"2571","22156"
"8153","23009"
"9799","92590"
"9799","58296"
"9799","69871"
"9799","14163"
"9799","67051"
"7175","17879"
"7175","45074"
"7175","86291"
"7175","63754"
"7175","37378"
"7175","67231"
"3834","20249"
"3834","24787"
"3834","87406"
"3834","86474"
"3834","98186"
"3834","49404"
"3162","49404"
"2753","49404"
"3834","96982"
"5029","54523"
"5029","89962"
"5029","75560"
"5029","90100"
"5029","26873"
"5029","82935"
"1740","32209"
"1740","30540"
"8356","70825"
"8356","98377"
"8356","73324"
"8246","56413"
"7039","56413"
"8246","36522"
"8246","83216"
"8246","46680"
"8246","95306"
"7127","95306"
"2370","84209"
"2370","88250"
"2370","11749"
"2370","74780"
"2370","68472"
"2370","45397"
"2370","42350"
"2370","99759"
"2370","57736"
"2370","35447"
"7417","18346"
"2696","18346"
"7417","84133"
"7417","68270"
"7417","67259"
"4757","67259"
"2663","66126"
"2663","37858"
"9462","91144"
"9462","70518"
"9462","49780"
"9462","24798"
"9462","17429"
"9462","21118"
"9462","20639"
"9462","78111"
"9462","12989"
"8689","81643"
"8689","95993"
"8689","65258"
"4207","67736"
"4207","94026"
"4207","28451"
"4207","79913"
"4207","46923"
"4207","90057"
"8564","11913"
"8564","90364"
"8564","14026"
"8564","32513"
"8564","51528"
"8564","68893"
"8564","32289"
"8564","90077"
"4172","87867"
"4172","78566"
"4172","27477"
"4172","14565"
"3162","15624"
"7924","15624"
"3162","32882"
"3162","78095"
"3162","94946"
"3162","56198"
"7039","85484"
"7039","92915"
"7039","82238"
"7039","43530"
"7039","20211"
"9719","91659"
"9719","91905"
"9719","92940"
"6114","31140"
"6748","92654"
"2361","92654"
"6748","82937"
"6748","85185"
"6748","44906"
"6362","82152"
"2373","82152"
"6362","93208"
"8790","93208"
"6416","24038"
"2373","24038"
"6416","87769"
"6416","18626"
"6416","70079"
"6416","40078"
"6416","92490"
"2373","69383"
"2373","59828"
"2373","67614"
"2373","25078"
"3822","56308"
"4757","56308"
"3822","56717"
"3822","13677"
"3822","14116"
"3822","69078"
"3822","88655"
"3822","29236"
"2325","11501"
"2325","17751"
"7044","17751"
"8322","27893"
"8322","25399"
"8322","64571"
"8322","99393"
"8322","28560"
"8322","23464"
"8322","74027"
"8322","38801"
"8322","65702"
"8322","68632"
"5927","45994"
"5927","88824"
"5927","96115"
"4574","22703"
"4574","52101"
"4574","16340"
"4574","51510"
"9039","76162"
"9039","42139"
"9039","38459"
"1562","14204"
"1562","87066"
"4581","87066"
"1562","85807"
"1562","19880"
"1562","12420"
"1562","32190"
"1562","53120"
"6899","33141"
"8747","33141"
"2744","33141"
"7545","33141"
"8197","33141"
"6042","33141"
"2744","80264"
"2744","89289"
"2744","71983"
"2744","38140"
"2744","15689"
"5502","22661"
"5502","98098"
"9419","75647"
"5645","15943"
"5645","56019"
"5645","88023"
"5645","55653"
"5645","98189"
"5986","44583"
"5986","76701"
"4118","43348"
"3473","34021"
"3473","35089"
"3473","80282"
"3473","79716"
"7545","10337"
"7545","63634"
"7545","41200"
"1920","41200"
"7545","97955"
"7545","18547"
"4524","18547"
"7545","50919"
"2239","46316"
"2239","43186"
"8572","43186"
"2239","74504"
"2239","85308"
"2239","35670"
"2239","73586"
"2239","55108"
"2239","59891"
"2239","37428"
"1825","59209"
"7527","59209"
"1825","84517"
"1825","13215"
"1825","56765"
"1825","93990"
"7127","16634"
"7127","52733"
"7127","36798"
"7127","48094"
"7127","50765"
"7127","60722"
"7127","51546"
"7127","39460"
"7127","84033"
"5251","92598"
"5251","45280"
"5251","26881"
"2424","97467"
"2424","46431"
"2424","71741"
"2424","35646"
"2424","84853"
"2424","70937"
"2424","88334"
"6543","73718"
"5808","73718"
"6543","29011"
"4951","98733"
"9400","98733"
"6543","98733"
"3026","98733"
"6543","14377"
"6543","66237"
"6543","46706"
